school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,award
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,A,A,12,Subject Content 1 for Science,Assessment Area 1 for Science,65.24,49.55,75,85.97,89,25.81,48.79,98,80.15,82.98,57,91,E,60,26,26,12,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,B,C,16,Subject Content 2 for Science,Assessment Area 2 for Science,96.57,72.4,49,51.74,53,27.49,94.12,53,78.85,62.97,26,59,E,83,98,5,82,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,A,B,7,Subject Content 3 for Science,Assessment Area 3 for Science,21.74,23.1,48,62.55,97,55.4,9.37,18,18.92,97.42,1,75,E,2,70,91,46,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,A,A,2,Subject Content 4 for Science,Assessment Area 4 for Science,19.44,70.35,33,80.17,53,21.97,3.41,43,55.81,72.38,13,53,E,88,53,25,28,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,A,Z,8,Subject Content 5 for Science,Assessment Area 5 for Science,83.07,8.66,86,16.74,99,87.19,70.47,61,78.36,65.92,56,47,E,19,95,89,72,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,C,D,11,Subject Content 6 for Science,Assessment Area 6 for Science,87.53,14.81,70,66.46,27,63.58,66.87,39,42.44,74.02,4,96,E,85,82,87,44,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,D,Z,3,Subject Content 7 for Science,Assessment Area 7 for Science,36.89,91.56,28,54.81,72,7.85,6.87,18,71.5,27.14,48,81,E,64,64,70,50,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,A,Z,1,Subject Content 8 for Science,Assessment Area 8 for Science,36.18,39.37,46,46.37,42,6.63,52.61,65,18.76,94.1,73,34,E,63,2,74,94,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,D,A,4,Subject Content 9 for Science,Assessment Area 9 for Science,8.31,63.23,19,53.57,51,18.71,40.35,32,46.1,34.39,49,57,E,40,91,79,40,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,D,C,21,Subject Content 10 for Science,Assessment Area 10 for Science,93.74,54.99,61,64.22,13,12.83,8.82,100,17.96,90.9,37,26,E,32,24,43,63,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,D,C,23,Subject Content 1 for Science,Assessment Area 1 for Science,97.75,71.34,95,63.84,70,94.08,76.92,36,6.06,4.72,47,77,E,48,61,82,80,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,B,A,6,Subject Content 2 for Science,Assessment Area 2 for Science,43.76,61.03,50,52.46,95,81.96,71.11,39,5.81,90.34,99,43,E,70,34,47,35,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,D,A,25,Subject Content 3 for Science,Assessment Area 3 for Science,80.33,75.24,14,82.25,61,17.29,36.9,87,90.29,89.32,41,8,E,96,76,46,48,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,B,Z,13,Subject Content 4 for Science,Assessment Area 4 for Science,63.6,54.08,40,18.38,80,21.74,96.29,54,84.96,10.99,76,57,E,24,78,96,69,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,B,Z,9,Subject Content 5 for Science,Assessment Area 5 for Science,24.48,4.35,33,12.44,30,50.77,0.4,69,28.47,58.68,60,90,E,29,69,74,79,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,C,Z,14,Subject Content 6 for Science,Assessment Area 6 for Science,63.23,49.99,39,77.78,65,70.35,35.03,63,50.5,73.18,38,33,E,33,49,35,14,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,D,Z,10,Subject Content 7 for Science,Assessment Area 7 for Science,88.89,79.49,98,90.73,85,30.29,20.96,65,4.02,98.02,81,57,E,14,96,42,41,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,B,B,20,Subject Content 8 for Science,Assessment Area 8 for Science,32.91,40.22,74,22.72,34,90.55,65.3,50,35.82,22.38,14,94,E,65,31,46,80,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,C,A,18,Subject Content 9 for Science,Assessment Area 9 for Science,94.06,28.54,45,82.44,69,25,87.16,55,73.31,3.58,34,38,E,19,21,31,3,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,D,C,24,Subject Content 10 for Science,Assessment Area 10 for Science,3.81,57.76,69,35.66,46,51.97,83.29,98,66.95,85,21,30,E,39,55,40,68,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,C,B,19,Subject Content 1 for Science,Assessment Area 1 for Science,20.99,14.24,16,57.57,44,53.85,46.12,96,98.88,43.54,53,16,E,50,46,28,42,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,A,C,22,Subject Content 2 for Science,Assessment Area 2 for Science,38.29,15.47,42,94.16,49,44.72,84.58,43,10.45,95.7,66,83,E,95,41,6,49,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,A,C,15,Subject Content 3 for Science,Assessment Area 3 for Science,16.85,93.95,75,38.02,79,9.64,22.96,39,38.21,0.7,80,21,E,98,14,71,80,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,C,A,5,Subject Content 4 for Science,Assessment Area 4 for Science,47.65,89.58,11,86.88,65,6.85,93.13,47,16.67,54.67,72,34,E,54,97,2,66,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Science,A,Z,17,Subject Content 5 for Science,Assessment Area 5 for Science,98.05,43,81,50.87,89,11.34,69.39,62,69.59,99.86,35,23,E,27,99,61,93,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,A,25,Subject Content 1 for Math,Assessment Area 1 for Math,12.87,46.5,10,10.04,86,24.53,1.69,79,33.81,7.39,52,20,E,54,76,24,73,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,Z,11,Subject Content 2 for Math,Assessment Area 2 for Math,5.67,44.27,91,89.09,45,70.68,51.08,40,53.39,26.69,6,79,E,32,84,2,89,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,C,15,Subject Content 3 for Math,Assessment Area 3 for Math,72.21,85.53,88,1.53,13,70.8,21.87,69,17.17,13.66,40,25,E,71,96,25,54,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,A,C,2,Subject Content 4 for Math,Assessment Area 4 for Math,33.01,62.42,83,35.88,77,55.17,82.78,80,71.44,2.85,79,70,E,98,20,90,27,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,D,13,Subject Content 5 for Math,Assessment Area 5 for Math,75.47,64.24,28,75.14,34,1.7,78.24,49,3.61,1.06,25,72,E,53,90,92,51,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,B,A,10,Subject Content 6 for Math,Assessment Area 6 for Math,48.88,12.17,66,45.88,52,36.89,5.86,74,27.55,18.14,56,3,E,61,74,92,95,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,B,Z,16,Subject Content 7 for Math,Assessment Area 7 for Math,59.62,26.91,27,44.2,42,76.89,30.17,78,1.56,14.95,9,86,E,87,15,11,56,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,C,17,Subject Content 8 for Math,Assessment Area 8 for Math,63.05,9.28,24,84.6,10,20.01,79.73,61,68.24,76.05,76,87,E,27,69,93,61,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,C,B,9,Subject Content 9 for Math,Assessment Area 9 for Math,96.32,95.37,60,89.16,72,97.52,7.9,76,87.43,40.58,44,92,E,93,14,36,78,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,A,1,Subject Content 10 for Math,Assessment Area 10 for Math,39.5,14.73,71,83.22,29,84.14,62,93,33.2,91.87,27,92,E,22,15,19,73,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,A,Z,14,Subject Content 1 for Math,Assessment Area 1 for Math,39.96,69.12,27,37.93,74,18.67,22.74,36,16.29,82,64,8,E,4,1,46,75,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,Z,6,Subject Content 2 for Math,Assessment Area 2 for Math,58.97,57.19,83,9.43,100,89.2,77.11,20,82.34,59.97,50,5,E,98,66,35,67,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,C,21,Subject Content 3 for Math,Assessment Area 3 for Math,0.45,79.01,16,39.28,45,22.57,65.82,100,63.94,23.73,70,8,E,27,27,29,77,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,C,A,18,Subject Content 4 for Math,Assessment Area 4 for Math,59.56,51.12,67,60.76,29,21.77,27.48,50,91.13,46.09,18,19,E,71,32,28,25,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,A,D,3,Subject Content 5 for Math,Assessment Area 5 for Math,74.71,68.45,77,72.79,72,76.91,16.23,75,99.31,52.31,63,24,E,83,71,33,77,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,C,22,Subject Content 6 for Math,Assessment Area 6 for Math,52.69,50.2,85,88.06,78,83.04,32.17,57,93.86,74.52,25,7,E,27,6,86,7,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,B,C,5,Subject Content 7 for Math,Assessment Area 7 for Math,77.92,11.12,25,60.95,55,11.71,89.21,37,98.18,99.8,39,3,E,2,13,11,19,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,B,B,20,Subject Content 8 for Math,Assessment Area 8 for Math,6.26,33.23,27,48.7,100,15.75,61.58,31,95.93,79.69,95,28,E,58,80,31,82,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,B,12,Subject Content 9 for Math,Assessment Area 9 for Math,54.31,40.18,46,31.04,97,4.44,23.69,37,60.26,56.11,37,26,E,14,100,28,7,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,A,Z,24,Subject Content 10 for Math,Assessment Area 10 for Math,84.5,75.05,41,44.83,71,32.16,48.48,82,26.88,29.69,14,52,E,5,13,92,89,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,C,4,Subject Content 1 for Math,Assessment Area 1 for Math,42.94,51.37,94,86.14,55,31.55,87.79,89,57.69,24.26,23,30,E,25,82,94,42,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,D,B,8,Subject Content 2 for Math,Assessment Area 2 for Math,87.16,57.06,41,87.87,89,63.97,75.86,99,55.68,45.47,51,47,E,50,91,39,78,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,B,B,23,Subject Content 3 for Math,Assessment Area 3 for Math,2.12,40.43,14,56.61,72,71.86,64.84,20,13.28,85.97,89,99,E,24,92,67,11,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,A,C,7,Subject Content 4 for Math,Assessment Area 4 for Math,1.13,69.85,83,1.64,30,26.9,39.89,96,77.04,7.01,32,12,E,5,13,50,80,Participation
"Christ King Catholic School, Bass Hill",2022,19,First Name 19,Last Name 19,9,Class 9,Math,A,B,19,Subject Content 5 for Math,Assessment Area 5 for Math,81.32,35,89,3.41,18,13.4,41.71,50,56.88,71.86,15,17,E,60,95,67,23,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,D,21,Subject Content 1 for Science,Assessment Area 1 for Science,0.81,87.25,67,41.3,23,96.77,9.12,14,29.01,17.71,83,100,E,79,88,48,74,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,B,B,13,Subject Content 2 for Science,Assessment Area 2 for Science,13.69,80.32,88,53.14,93,7.29,37.17,41,68.55,70.78,62,17,E,83,77,43,17,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,B,22,Subject Content 3 for Science,Assessment Area 3 for Science,36.28,97.66,38,43.39,46,46.62,98.76,34,38.92,59.51,48,55,E,50,60,38,71,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,C,C,3,Subject Content 4 for Science,Assessment Area 4 for Science,3.88,3.68,77,44.58,95,26.38,53.34,28,20.74,29.5,96,90,E,39,88,17,7,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,D,Z,7,Subject Content 5 for Science,Assessment Area 5 for Science,97.28,66.66,28,63.68,84,79.03,60.03,11,50.36,47.61,81,83,E,46,20,64,33,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,B,B,25,Subject Content 6 for Science,Assessment Area 6 for Science,96.23,48.9,81,75.73,19,22.05,76.89,39,27.67,23.91,4,100,E,96,77,34,6,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,A,6,Subject Content 7 for Science,Assessment Area 7 for Science,31.81,31.98,48,45.27,22,80.15,98.19,44,28.49,44.33,91,81,E,13,93,72,89,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,A,9,Subject Content 8 for Science,Assessment Area 8 for Science,53.54,62.42,85,73.72,67,75.63,22.9,14,29.69,13.34,90,66,E,71,83,14,30,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,D,D,4,Subject Content 9 for Science,Assessment Area 9 for Science,53.74,93.36,99,16.02,81,81.74,16.62,69,14.23,81.57,7,47,E,13,78,13,11,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,A,19,Subject Content 10 for Science,Assessment Area 10 for Science,21.14,8.65,62,66.9,55,64.38,2.98,50,36.61,88.61,41,73,E,86,65,83,71,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,C,B,15,Subject Content 1 for Science,Assessment Area 1 for Science,14.71,92.33,51,74.3,50,86.28,7.72,78,16.02,31.18,88,4,E,50,93,36,82,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,C,10,Subject Content 2 for Science,Assessment Area 2 for Science,16.28,82.63,75,30.24,14,84.02,99.54,16,41.09,99.81,8,81,E,53,90,2,31,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,B,A,23,Subject Content 3 for Science,Assessment Area 3 for Science,6.17,36.14,14,44.55,29,24.34,21.96,21,52.02,18.26,16,20,E,21,80,78,16,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,C,8,Subject Content 4 for Science,Assessment Area 4 for Science,26.76,74.72,45,94.28,17,53.37,38.04,52,65.2,13.92,25,31,E,68,51,61,3,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,B,17,Subject Content 5 for Science,Assessment Area 5 for Science,36.88,94.81,50,95.88,95,58.67,9.28,97,28.97,54.96,14,46,E,18,36,29,51,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,B,C,11,Subject Content 6 for Science,Assessment Area 6 for Science,8.98,61.34,80,95.71,60,3.75,38.69,21,12.35,38.98,21,78,E,91,36,4,11,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,D,D,2,Subject Content 7 for Science,Assessment Area 7 for Science,37.06,90.23,85,25.42,86,50.9,41.63,27,83.03,52.08,3,73,E,29,21,30,90,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,B,C,18,Subject Content 8 for Science,Assessment Area 8 for Science,18.29,8.33,66,25.45,51,17.83,19.43,76,39.83,66.42,89,81,E,95,19,66,57,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,C,A,14,Subject Content 9 for Science,Assessment Area 9 for Science,84.25,10.16,79,56.04,93,26.02,83.5,48,21.62,16.8,71,50,E,85,36,8,73,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,C,A,1,Subject Content 10 for Science,Assessment Area 10 for Science,35.48,97.72,57,21.81,28,62.21,32.85,65,87.4,72.84,23,34,E,62,91,29,59,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,D,C,5,Subject Content 1 for Science,Assessment Area 1 for Science,57.71,23.2,95,74.75,34,86.21,56.82,78,71.27,27.86,81,85,E,22,20,53,88,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,D,A,16,Subject Content 2 for Science,Assessment Area 2 for Science,29.39,44.94,62,81,13,16.81,42.08,55,94.07,70.95,57,91,E,41,11,48,36,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,B,B,12,Subject Content 3 for Science,Assessment Area 3 for Science,71.14,55.45,39,84.83,69,11.82,23.09,68,34.95,91.34,34,22,E,76,23,65,98,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,D,B,20,Subject Content 4 for Science,Assessment Area 4 for Science,94.19,87.77,64,61.67,15,54.16,47.62,77,36.91,17.52,84,40,E,39,52,94,60,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Science,A,Z,24,Subject Content 5 for Science,Assessment Area 5 for Science,76.46,66.02,52,78.13,45,39.36,88.05,59,5.43,90.38,65,21,E,75,72,31,44,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Math,D,A,12,Subject Content 1 for Math,Assessment Area 1 for Math,76.57,17.65,47,87.64,100,86.32,21.2,61,89.3,12.73,99,89,E,9,36,61,15,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Math,A,C,14,Subject Content 2 for Math,Assessment Area 2 for Math,94.68,21.28,46,4.87,19,93.34,78.63,34,92.65,75.82,22,27,E,19,84,34,83,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Math,A,C,11,Subject Content 3 for Math,Assessment Area 3 for Math,42.57,17.35,74,73.2,72,35.58,68.79,87,27.46,22.11,100,52,E,44,6,62,47,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Math,D,Z,9,Subject Content 4 for Math,Assessment Area 4 for Math,46.73,89.16,94,21.29,38,12.74,50.06,53,87.39,12.89,34,92,E,22,16,88,47,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Math,A,D,18,Subject Content 5 for Math,Assessment Area 5 for Math,5.78,99.17,91,48.13,81,7.51,29.4,62,1.73,14.97,68,47,E,71,53,98,80,Participation
"Christ King Catholic School, Bass Hill",2022,20,First Name 20,Last Name 20,10,Class 10,Math,B,Z,10,Subject Content 6 for Math,Assessment Area 6 for Math,90.86,36.57,85,89.53,11,52.3,42.2,94,17.9,84.48,95,66,E,30,99,21,46,Participation
